ID,Project,Subject,"Change Order #","Client CO #","Invoice #",Actions,Status,Total,"Paid Total",Balance,"Scope of Work",Exclusion,"Labor Breakdown_type","Labor Breakdown_quantity","Labor Breakdown_hours","Labor Breakdown_rate","Material Breakdown_type","Material Breakdown_quantity","Material Breakdown_unit","Material Breakdown_rate","Equipment Breakdown_type","Equipment Breakdown_quantity","Equipment Breakdown_unit","Equipment Breakdown_rate"
1562,17-040-nyu-langone-1-park-ave-6th-10th-floor,"Upgrade and Top Off Existing Columns in 20 locations",28,28,,Paid,Closed,23110,23110,0,"provide labor and material to upgrade and top off existing columns in 20 locations of 6th floor N.E, east, and south west side.
Carpentry= 70 hours X $165= $11550
Taping= 56 hours X $160= $8960
Material= $2600
Total= $23110",,,,,,,,,,,,,
1564,18-024-aip-450-lex,"Credit for not providing ACT-1A in room #47",2,2,,Paid,Closed,-1150,-1150,0,"Credit for not providing ACT-1A in room #47",,,,,,,,,,,,,
1566,17-040-nyu-langone-1-park-ave-6th-10th-floor,"Remove and Relocate Door at ADA Restroom",29,29,,Paid,Closed,3910,3910,0,"provide labor and material to remove and relocate door at ADA Restroom and then patch old opening

Carpentry= 14 hours X $165= $2310
Taping= 7 hours X $160= $1120
Material= $480
Total= $3910",,,,,,,,,,,,,
1567,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Type JC Spec",98,98,,Paid,Closed,2300,2300,0,"provide labor and material to do all patching at JC fixtures in cafe area

Carpentry= 7 hours X $165= $1155
Taping= 7 hours X $160= $1120
Material= $250
Total= $2525",,,,,,,,,,,,,
1568,17-055-510-madison-ave-22-30th-floor,"Credit deletion of rooms #30-04,30-05",16,16,,Paid,Closed,-1200,-1200,0,"all carpentry costs associated with the deletion of rooms #30-04, 30-05, and 6 additional un labeled offices along the north of the floor plan from the project scope. includes blocking and patching for new monitors. ",,,,,,,,,,,,,
1573,18-036-j-crew-corporate-office-225-liberty-st-17th-floor,"Bulletin #1",1,1,,Paid,Closed,11050,11050,0," New drywall partition type 1 at Rooms 17D19, 17W21-23 lf 
 New header at 17W21-15 lf
 Finished ends (4)
 Patch ACT at new walls/header   30 lf                              
        Patch sheetrock soffit at new walls- (2) locations 
","Overtime, Demo, Removals, Protection
           Plastic laminate, Woodwork, wood doors  
           Glazing
           Wood ceiling

",,,,,,,,,,,,
1577,18-026-55-hudson-yards,"Build approx 70 LF of temp poly framewall",1,1,,Paid,Closed,9730,9730,0,"Provide Labor and Material to Build approx 70 LF of temp poly frame wall and move 2 times
Carpentry= 2 men 3 days each= 42 hours X $165= $6,930
Material= $2800
Total= $9730",,,,,,,,,,,,,
1578,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"35 fl ceiling between entry door and reception",88,88,,Paid,Closed,5370,5370,0,"Provide labor and material to extend ceiling at 35th floor
Carpentry= 18 hours X $165=2970
Taping= 12 hours X $160= 1920
Material= $480
Total= $5370",,,,,,,,,,,,,
1579,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"35th floor reception ceiling pop up",86,86,,Paid,Closed,4300,4300,0,"provide labor and material to create pop up at shelf cove
Carpentry= 14 hours X $165=$2310
Taping= 10 hours X $160= $1600
material= $390
Total= $4300",,,,,,,,,,,,,
1580,18-019-school-of-american-ballet-ph1,"BC001- BC RBS for leak",2,001,,,Open,1995,0,1995,"provide labor and material to patch and tape at leak, drywall had to be cut out and replaced.
Carpentry- 7 hours X $165=$1155
Taping= 4 hours X $160=$640
material= $200
Total= $1995",,,,,,,,,,,,,
1581,groupm-build-out-3-wtc,"CSK-086 &amp; CSK-087 Podium Sprinkler Changes per QAD Comments",252,252,,Paid,Closed,8000,8000,0,"provide labor and material to open and close ceilings and do drywall patching.
Moreover, Additional surveying, More OT work required
Carpentry= 35 hours X $151= $5285
Taping= 21 hours X $111= $2331
material= $400
Total= $8016",,,,,,,,,,,,,
1587,18-019-school-of-american-ballet-ph1,"FE001- Relocate all outlets for stoves in apartments and kitchen",3,0001,,,Open,3405,0,3405,"Provide labor and material to patch and repair drywall at stoves

Carpentry= 10 hours X $165= $1650
Taping= 8 hours X $160= $1280
Material= $475
Total= $3405",,,,,,,,,,,,,
1588,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Relocate lights in conf room to align with table layout",102,102,,Paid,Closed,2000,2000,0,"Provide labor and material to open ceilings so lights can be relocated, then patch &amp; close

Carpentry= 7 hours X $165= $1155
Taping= 7 hours X $160= $1120
Material= $380
Total= $2655",,,,,,,,,,,,,
1589,18-029-510-madison,"Batt Insulation",1,1,,Paid,Closed,1425,1425,0,"Provide labor and material to install ACT insulation above ceilings at phone closet

285 L.F X $5= $1425
",,,,,,,,,,,,,
1590,18-029-510-madison,"Bulletin #3",2,3,,Paid,Closed,1065,1065,0,"Bulletin 3
Provide labor and material to patch drywall at switches that need to be relocated.Also, furnish and install access door in closet. 

Carpentry- 3 hours X $165= $495
Taping= 2 hours X $160= $320
Material and access door= $250
Total= $1065",,,,,,,,,,,,,
1591,groupm-build-out-3-wtc,"CSk 099 Added power and Data Kiosks",260,260,,Paid,Closed,1788,1788,0,"provide labor and material to patch and fire caulk at added power at kiosks

Carpentry= 5 hours X $151= $755
Taping= 3 hours X $111= $333
Material= $700
Total= $1788",,,,,,,,,,,,,
1592,groupm-build-out-3-wtc,"FRP at 16th floor Espresso bar",145,145,,Paid,Closed,6720,6720,0,"Provide labor and material to Furnish and install FRP Panels at Espresso Bar per JRM Request 
448 SF X $15= $6720",,,,,,,,,,,,,
1597,18-012-weill-cornell-medical,"Add pitcon Bead to all corner guards",6,6,,Paid,Closed,1700,1700,0,"provide labor and material to add pitcon bead at all stainless steel corner guards in lieu of L beads

40 locations X 2= 80 pieces X $40= $3200",,,,,,,,,,,,,
1598,17-040-nyu-langone-1-park-ave-6th-10th-floor,"open and close ceilings",30,30,,Paid,Closed,3640,3640,0,"provide labor and material to open and close ceilings and tape on sat 6/28, for plumbing and electrical work

Carpentry= 8 hours X $205= $1640
Taping= 8 hours X $200= $1600
Material= $400
Total=$3640",,,,,,,,,,,,,
1601,18-025-nordstrom,"2'4 curb",2,2,,Paid,Closed,2525,2525,0,"provide labor and material to build 2'4' curb @ 1790 Broadway

carpentry= 10 hours X $165= $1650
Material= $875
Total= $2525",,,,,,,,,,,,,
1612,18-034-siegfried,"Bulletin #4 Drawings dated 6-27-18",2,4,,Paid,Closed,1900,1900,0,"Room 3007: Add framing/support for projection screen- $1100
Room 3034:  Change Location of trimmed opening - (layout and toptrack $800)
Total- $1900
","overtime
woodwork",,,,,,,,,,,,
1613,18-034-siegfried,"Bulletin 5 Drawings dated 6-29",3,5,,Paid,Closed,-400,-400,0,"Elevation 3/A-701: Delete (2) verticle reveals at logo (-400)","OT
woodwork",,,,,,,,,,,,
1620,345-park-ave-nfl,"Install Ceiling Tiles ",3,3,,Paid,Closed,3700,3700,0,"provide labor and material to install ceiling tiles at NFL per JTM Direction

Carpentry= $2100
Material= $1600",,,,,,,,,,,,,
1621,18-025-nordstrom,"OSHA Barrier @ Perimeter",3,3,,Paid,Closed,5600,5600,0,"Provide labor and material to install OSHA Barrier @ Perimeter of 1790 Broadway for Facade install

Labor= $3500
Material= $2100
Total= $5600",,,,,,,,,,,,,
1622,groupm-build-out-3-wtc,"Additional Sheetrock Damage Floors 15/16",106,106,,Paid,Closed,7039,7039,0,"provide labor and material to patch drywall throughout 15/16 per JRM direction

Carpentry- 2 men 14 hours each= 28 hours X $151= $4228
Taping = 21 hours X $111= $2331
Material= $480
Total= $7039",,,,,,,,,,,,,
1623,groupm-build-out-3-wtc,"Additional Ceiling Tile Damage Floors 15/16",103,103,,Paid,Closed,13856,13856,0,"Provide labor and material to patch and replace ceiling tiles damaged by other trades on 15/16 floors

carpentry= 2 men 28 hours each= 56 hours X $151= $8456
Material= $5400
Total= $13856",,,,,,,,,,,,,
1629,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Added Sprinkler heads required as per thirty party inspector",101,101,,Paid,Closed,5700,5700,0,"Provide Labor and material to patch ceilings where sprinkler heads had to be added

Carpentry= 21 hours X $165= $3465
Taping= 14 hours X $160= $2240
Material= $855
Total= $5700",,,,,,,,,,,,,
1630,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Demo Plywood surround and close wall to match prior rating on 34 and 35 conf rooms",103,103,,Paid,Closed,3770,3770,0,"Provide labor and material to demo plywood surrounds and close walls to match existing rating

carpentry demo= 7 hours X $165= $1155
Carpentry rebuild= 21 hours X $165= $3465
Taping= 14 hours X $160= $2240
Material= $1000
Total=$7860
",,,,,,,,,,,,,
1632,17-040-nyu-langone-1-park-ave-6th-10th-floor,"Weekend work 7/7",31,31,,Paid,Closed,2850,2850,0,"Carpenter and Taper 7/7

Carpentry= 8 hours X $165= $1320
Taping= 8 hours X $160= $1280
Material= $250
Total= $2850",,,,,,,,,,,,,
1633,17-040-nyu-langone-1-park-ave-6th-10th-floor,"Weekend Work 6/30",32,32,,Paid,Closed,2850,2850,0,"provide labor and material on 6/30
Carpentry= 8 hours X $165=$1320
Taping= 8 hours X $160=$1280
Material= $250
Total= $2850",,,,,,,,,,,,,
1634,17-040-nyu-langone-1-park-ave-6th-10th-floor,"Weekend Work 7/14",33,33,,Paid,Closed,2850,2850,0,"carpenter and taper for work on the 5th and 6th floor for patching after the electrical poke thrus and piping

Carpentry= 8 hours X $165= $1320
Taping= 8 hours X $160= $1280
Material= $250
Total= $2850",,,,,,,,,,,,,
1639,18-003-the-ritz-carlton-ny,"Install new Plywood and dura rock",5,5,,Paid,Closed,955,955,0,"provide labor and material to install new plywood and dura rock and steam room entry ways
Carpentry= 2 hours per location X 2= 4 hours X $165= $660
Taping= 1 hour X $160= $160
Material= $135
Total= $955",,,,,,,,,,,,,
1640,18-025-nordstrom,"ASI-4 No Charge",4,4,,Paid,Closed,0,0,0,"ASI-4 No charge",,,,,,,,,,,,,
1641,18-025-nordstrom,"ASI-3 No Charge",5,3,,Paid,Closed,0,0,0,"ASI-3 No charge",,,,,,,,,,,,,
1642,18-025-nordstrom,"ASI-5 ",6,5,,Paid,Closed,12690,12690,0,"545 LF blocking on 4th ﬂoor and 428 LF on 5th ﬂoor,
Provide Labor to receive of 6' blocking and backbox's

Install Backbox into Precut Blocking 

Layout backboxs in exact location 

Install 6' blocking in Backboxs in ceiling

Tape any miscellaneous over cuts,

(983LF  @ $35)
6 Carpenters 35hrs EA $34650
Miscellaneous Material $1800
                                     $36,450

Provide credit at access doors in 42 locations on 4th ﬂoor and 30 locations at 5th ﬂoor
Total= 72 Locations X $330 = ($23760)

Total 12690",,,,,,,,,,,,,
1643,18-025-nordstrom,ASI-7,7,7,,Paid,Closed,0,0,0,"ASI-7

No Charge",,,,,,,,,,,,,
1644,18-025-nordstrom,ASI-5,8,6,,Paid,Closed,0,0,0,"ASI 6

No Charge",,,,,,,,,,,,,
1645,18-025-nordstrom,ASI-8,9,8,,Paid,Closed,0,0,0,"ASI 8

No Charge",,,,,,,,,,,,,
1646,18-025-nordstrom,ASI-9,10,9,,Paid,Closed,0,0,0,"ASI 9
No Charge",,,,,,,,,,,,,
1647,18-025-nordstrom,ASI-10,11,10,,Paid,Closed,0,0,0,"ASI 10

No Charge",,,,,,,,,,,,,
1648,18-005-hines-lobby-1-hudson-75-varick-st,"AL056- 18-144 Blue Bottle IFC Drawings dated 4/26",56,56,,Paid,Closed,31600,31600,0,"Furnish and install all work associated with the Blue Bottle IFC Drawings Dated 4/26",,,,,,,,,,,,,
1650,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"SK-030- Low Wall at Lounge Area 25",106,106,,Paid,Closed,9800,9800,0,"Provide labor and material to build low wall at lounge area on 34th floor with low posts and plywood

Carpentry= 2 men 21 hours each= 42 hours X $165= $6930
Material= $3800
Total= $10730",,,,,,,,,,,,,
1652,18-013-orrick,"Build new Non- Rated Wall and Replace ExistingDoors",10,10,,Paid,Closed,24850,24850,0,"Provide labor and material to build a new non- rated wall and replace existing doors with new 5 X 7 H.M X H.M

Carpentry- 70 hours X $205= $14,350
Taping= 35 hours X $200= $7000
Material + H.M X H.M= $3500
Total= $24,850",,,,,,,,,,,,,
1654,18-005-hines-lobby-1-hudson-75-varick-st,"Replace Fire Rated Doors ",20,20,,Paid,Closed,1155,1155,0,"Provide labor to remove and reinstall fire rated doors which contain asbestos

Carpentry= 7 hours X $165= 1155",,,,,,,,,,,,,
1657,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Owner Furnished Light Fixtures",100,100,,Paid,Closed,1800,1800,0,"Provide labor and material to open ceilings for owner furnished light fixtures and then repath and tape

Carpentry= 6 hours X $165= $990
Taping= 5 hours X $160= $800
Material= $200
Total= $1990",,,,,,,,,,,,,
1659,18-024-aip-450-lex,"Build Mock up to Enclose exposed Curtain wall bulk head",3,3,,Paid,Closed,1835,1835,0,"Provide labor and material to build mock up to enclose wall bulk head
Carpentry- 7 hours X $165= $1155
Taping= 3 hours X $160= $480
Material= $200
Total= $1835",,,,,,,,,,,,,
1660,17-040-nyu-langone-1-park-ave-6th-10th-floor,"weekend work 7.21",34,34,,Paid,Closed,1570,1570,0,"Provide labor and material to do work on 7.21

Carpentry- 8 hours X $165= $1320
Material= $250
Total= $1570",,,,,,,,,,,,,
1667,18-034-siegfried,"Art Rail",4,2,,Paid,Closed,2900,2900,0,"Furnish and Install art rail in conf room 3005, 3007 36LF

2900",,,,,,,,,,,,,
1671,18-003-the-ritz-carlton-ny,"Install new Plywood blocking for TV in existing wall",6,6,,Paid,Closed,2635,2635,0,"provide labor and material to install new plywood blocking for tv in existing wall. cut, patch and tape sheetrock wall
6 blowout patches for data
carpentry= 14 hours X $165= $2310
Taping= 7 hours X $160= $1120
Material= $185
Total= $3,615",,,,,,,,,,,,,
1673,18-024-aip-450-lex,"Enclose Wall bulk heads half way up",4,4,,Paid,Closed,40000,40000,0,"Provide labor and material to enclose wall bulk heads half way up.
This does not include window support steak

Carpentry= 144 hours X $165= $23,760
Taping= 63 hours X $160= $10080
Material= $4100
Total= $37,940
",,,,,,,,,,,,,
1675,18-024-aip-450-lex,"Top Off Sheetrock wall along corridor",6,6,,Paid,Closed,3180,3180,0,"Top off sheetrock wall along corridor

Carpentry= 10 hours X $165= $1650
Taping= 8 hours X $160= $1280
Material= $250
Total= $3180",,,,,,,,,,,,,
1677,18-036-j-crew-corporate-office-225-liberty-st-17th-floor,"New Duct work to be installed",2,2,,Paid,Closed,1650,1650,0,"Provide labor to take down tile and grid in rooms for new duct work to be installed and put all back together

1 Carpenter 10 hours X $165= $1650",,,,,,,,,,,,,
1678,18-004-cyrus-capital-65-east-55-st-34-35th-floor,"Stair Layout",116,116,,Paid,Closed,800,800,0,"Provide labor to perform stair layout for slab opening. Drill holes for probes and lay out

1 Carpenter 5 hours X $165= $825",,,,,,,,,,,,,
1680,18-036-j-crew-corporate-office-225-liberty-st-17th-floor,"open walls in 3 locations, install plywood and re-Sheetrock ",3,3,,Paid,Closed,2715,2715,0,"2-Provide labor and material to open walls, put in plywood, close walls

Carpentry- 3 hours per location X $165= $495
Taping- 2 hours per location X $160= $320
Material= $270
$815 X 3=$2445+$270=
Total= $2715",,,,,,,,,,,,,
1685,18-005-hines-lobby-1-hudson-75-varick-st,"Bulletin #3 Security &amp; IT Room",92,92,,Paid,Closed,8095,8095,0,"New IT/Security Room #109
F&amp;I 20 LF type 16 wall 2-ply
Install Door #109 FPSC HM 
Plywood on wall for IT equipment  (3) 4' x 8'
100  Ft of grid ceiling 2 X 2
Install ACT ceiling to 7'6""

Carpenter 35 hours X $165= $5775
Taper 7 hours X $160= $1120
material $1200
Total= $8095",,,,,,,,,,,,,
1687,18-017-435-hudson,"Bulletin #1",2,2,,Paid,Closed,21590,21590,0,"Drywall type 9 (2- ply to slab- insulated) to create IT/Security Room
Install HM door, frame, hardware, #1004
Carpentry- 16 hours X $160= $2560
Taper= 6 hours X $155= $930
Material= $600","Overtime
Framing at steps 41, 42/A-402, 23, 30/A-530",,,,,,,,,,,,
1689,17-040-nyu-langone-1-park-ave-6th-10th-floor,"4th floor work OT",35,35,,Paid,Closed,15800,15800,0,,,,,,,,,,,,,,
1692,18-025-nordstrom,"Build Temp Walls at Freight Enterance",12,11,,Paid,Closed,5390,5390,0,"Provide labor and material to build temp walls at freight entrance and Furnish and install Hollow metal door X Hollow metal door

Carpentry= 18 hours X $ 205= $3690
Material = $1700 (H.M= $1100)
Total= $5390
",,,,,,,,,,,,,
1693,18-025-nordstrom,"Build Temp walls and blocking for doors @1790",13,12,,Paid,Closed,7320,7320,0,"Provide labor and material to build temp walls with blocking for doors at 1790 min lobby.
Carpentry for walls= 24 hours X $205= $4920
Taping= 12 hours X $200= $2400
Material= $800
Total= $8120",,,,,,,,,,,,,
1694,18-036-j-crew-corporate-office-225-liberty-st-17th-floor,"Open Walls for Additional Blocking",4,4,,Paid,Closed,2175,2175,0,"Provide labor and material to open walls for additional blocking for A/V / data, followed by patching and taping

1 Carpenter 7 hours X $165= $1155
1 Taper 4 hours X $160= $640
Material= $380
Total= $2175",,,,,,,,,,,,,
1700,18-022-10th-floor-corridors,"Remove and Scar Patch nib",00,00,,Paid,Closed,14700,14700,0,"Provide labor and material to remove and scar patch nib that is calling to be removed
Furnish and install new nibs and 3 X 7 k.d X k.d
Remove 2 X 4 ceiling and replace with 2 x 2 1912 with Siloutte Grid

Labor= $14,910
Material= $4100
Total= $19,010


",,,,,,,,,,,,,
1716,18-036-j-crew-corporate-office-225-liberty-st-17th-floor,"Remove H.M door, create trim opening, cut into storage room 17D14",5,5,,Paid,Closed,6105,6105,0,"Provide labor and material to remove and save H.M door and frame and create trim opening at existing opening at copy room.
Also, cut into storage room 17D14 and reinstall

Carpentry= 21 hours X $165= $3465
Taping= 14 hours X $160= $ 2240
Material= $400
Total= $6105",,,,,,,,,,,,,
1717,18-025-nordstrom,"2"" extension on 4th and 5th floor columns",14,13,,Paid,Closed,10890,10890,0,"1. Extra material charge 2"" horizontal extension on each side 18 GFRG columns on 4th and 5th floor levels
(FG shop drawing 470045-01  470045-02):

9 @ part ""Type D” – 4' 5"" x 4' 5"" x 13' 2""     $4,255

5 @ part ""Type C” – 3' 11"" x 3' 11"" x 13' 2""  $2,363.88

4 @ part ""Type B” – 3' 5"" x 3' 5"" x 13' 2""      $1,891.11

Re layout &amp; Coordination                             $2,380

Total                                                             $10,890

",,,,,,,,,,,,,
